sounds,Value,Elo,RW,Best,Worst,Unchosen,BestWorst,ABW,David,ValueLogit,RWLogit,BestWorstLogit
n_Vc-pont-C4-mf-2c.wav,0.34939182390241497,-329.5630043472139,0.32604811985606913,0,4,4,-74.5,-1.0986122886681098,-12500,-0.6217135839392505,-0.7261137365240604,-74.5
n_PFL_FLatter_f_C6.wav,0.3171620054692417,-421.06519467370265,0.27986481302040195,0,5,3,-93.25,-1.466337068793427,-13700,-0.7668449329607908,-0.9451322781421005,-93.25
n_Cb-pizz_lv-C3-pp.wav,0.5457948212021378,157.13985773772484,0.5620204199938258,2,1,5,19.25,0.25131442828090617,5000,0.18369408814854077,0.24936589544301155,19.25
n_Tbn-flatt-C5-ff.wav,0.3469296498358308,-426.67101599517605,0.3209985109857616,0,4,4,-74.5,-1.0986122886681098,-11900,-0.6325628360950745,-0.7491868360624245,-74.5
n_Cb-pizz_lv-C2-mf.wav,0.775779730022278,839.37617617451,0.8559657602131783,7,0,1,131.75,2.70805020110221,26900,1.2412397100254011,1.7821793279817006,131.75
n_MA_ES_A-Ha_f_C7.wav,0.39298683297648584,-183.5800550564577,0.38216637958552946,0,3,5,-55.75,-0.7884573603642702,-7700,-0.4347743753591141,-0.4803631361444545,-55.75
n_MA_ES_A-So_f_C3.wav,0.646453034602839,268.8461206651196,0.6709514355738474,4,0,4,75.5,1.0986122886681098,10000,0.6034842151690476,0.712491406049127,75.5
n_Vn-pizz_lv-C6-ff.wav,0.389794649447503,-252.01833318873793,0.3710769966321524,0,3,5,-55.75,-0.7884573603642702,-7500,-0.4481754801920427,-0.5275992588612488,-55.75
n_TpC-brassy-C5-ff.wav,0.4291080811202978,-171.42568539148039,0.4230307200751111,1,3,4,-37.0,-0.5108256237659907,-5700,-0.2854910832755983,-0.3103442233590525,-37.0
n_Fl-ord-C5-ff.wav,0.5438982331556196,95.89395705585207,0.5549981713991039,2,1,5,19.25,0.25131442828090617,4200,0.1760462004314327,0.22088642759132304,19.25
n_Ob-mul-C6+_D#5+_A#4-f.wav,0.2736478296001127,-587.8946249436892,0.22047139988277664,0,6,2,-112.0,-1.9459101490553135,-18700,-0.9761929941456323,-1.2629213974338185,-112.0
n_TpC-ord-C6-pp.wav,0.3399736017780286,-377.6200049461547,0.3050965986165792,0,4,4,-74.5,-1.0986122886681098,-14700,-0.663411858760021,-0.8231444018505414,-74.5
n_TpC-ord-C5-pp.wav,0.5700955498831887,88.17633305615878,0.5786468362191569,2,0,6,38.0,0.5108256237659907,3900,0.28224100318919,0.31722098589178505,38.0
n_Fl-flatt-C4-pp.wav,0.5450613085498266,124.515198614905,0.5645535542653702,2,1,5,19.25,0.25131442828090617,4500,0.18073561528178397,0.2596634325320082,19.25
n_MA_ES_A-Ha_p_C5.wav,0.45921426802435905,-109.86088076038538,0.4494730548390078,0,1,7,-18.25,-0.25131442828090605,-2500,-0.16350622519530847,-0.20279999429557205,-18.25
n_Cb-pizz_lv-C4-pp.wav,0.5752340515840847,150.82569800843248,0.5927420139376806,2,0,6,38.0,0.5108256237659907,4900,0.3032386965911247,0.3753123949339914,38.0
n_Cb-pizz_bartok-C3-ff.wav,0.3352604048970865,-465.1266655155315,0.29114074113439964,0,4,4,-74.5,-1.0986122886681098,-14100,-0.6844878197414112,-0.8898502035283871,-74.5
