sounds,Value,Elo,RW,Best,Worst,Unchosen,BestWorst,ABW,David,ValueLogit,RWLogit,BestWorstLogit
n_Vc-pont-C4-mf-2c.wav,0.38509248109945354,-242.6978606820157,0.3839130803350322,1,6,9,-46.375,-0.6466271649250525,-37200,-0.46798836463772153,-0.47297188325983214,-46.375
n_PFL_FLatter_f_C6.wav,0.2839937541029047,-415.16730515526206,0.2785451470767753,0,10,6,-93.25,-1.466337068793427,-57900,-0.9247366449186036,-0.9516896481202524,-93.25
n_Cb-pizz_lv-C3-pp.wav,0.5943701208039809,237.16308716010536,0.6021332520561116,6,2,8,38.0,0.5108256237659907,32100,0.38206110809309785,0.4143616246812516,38.0
n_Cb-pizz_lv-C2-mf.wav,0.8165231122032824,700.4782133889041,0.8380344207572089,14,0,2,131.75,2.70805020110221,86700,1.4929665109432908,1.643675335681109,131.75
n_Tbn-flatt-C5-ff.wav,0.376852794580036,-234.00795161720416,0.3760539453556797,1,7,8,-55.75,-0.7884573603642702,-33300,-0.5029281297682096,-0.5063313089523682,-55.75
n_MA_ES_A-Ha_f_C7.wav,0.3735681570151895,-232.9398193754246,0.3703909218025279,1,7,8,-55.75,-0.7884573603642702,-35700,-0.5169395083966104,-0.530540122692185,-55.75
n_MA_ES_A-So_f_C3.wav,0.6505936626672731,262.5734603560764,0.6570091932829099,7,0,9,66.125,0.9382696385929302,36600,0.6216497379469129,0.6499943669743071,66.125
n_Vn-pizz_lv-C6-ff.wav,0.3711525589386943,-227.39982423862003,0.3712672905500827,0,6,10,-55.75,-0.7884573603642702,-32900,-0.5272754970883795,-0.5267839582503162,-55.75
n_TpC-brassy-C5-ff.wav,0.3093625844515672,-381.62963799228055,0.30411025552699394,1,10,5,-83.875,-1.2729656758128873,-58700,-0.8031009603571868,-0.8278009163648892,-83.875
n_Fl-ord-C5-ff.wav,0.5941880696672801,182.9073589400658,0.5984651185329197,5,1,10,38.0,0.5108256237659907,26600,0.3813060583539363,0.3990738343286045,38.0
n_Ob-mul-C6+_D#5+_A#4-f.wav,0.2782266909212628,-446.36852533396547,0.2653081293664532,0,10,6,-93.25,-1.466337068793427,-62800,-0.9532748968739538,-1.018559284846688,-93.25
n_TpC-ord-C6-pp.wav,0.32541791530053876,-330.33211183569773,0.31889630556337184,0,8,8,-74.5,-1.0986122886681098,-50300,-0.7289831158419594,-0.758848573441909,-74.5
n_TpC-ord-C5-pp.wav,0.5383990070543487,50.64728696639572,0.5404196079781755,3,1,12,19.25,0.25131442828090617,10100,0.15389906778911402,0.16203200769469286,19.25
n_Fl-flatt-C4-pp.wav,0.5430621714791475,78.86218240661907,0.5465158583664282,4,2,10,19.25,0.25131442828090617,12000,0.17267647064248068,0.1866030251401202,19.25
n_MA_ES_A-Ha_p_C5.wav,0.5264458616316193,-15.842624578685117,0.5276851551263124,3,1,12,19.25,0.25131442828090617,3200,0.10588225671102199,0.1108540013068213,19.25
n_Cb-pizz_lv-C4-pp.wav,0.5920769676045903,123.85792005802178,0.5952269687320079,6,1,9,47.375,0.6466271649250525,22500,0.37255812876009187,0.38561629946982706,47.375
n_Cb-pizz_bartok-C3-ff.wav,0.3932034107873334,-245.46178224663532,0.39373938810495224,2,7,7,-46.375,-0.6466271649250525,-34500,-0.43386656384793276,-0.4316207073231803,-46.375
n_Hp-ord-C2-ff.wav,0.6271994905464857,149.17746741608164,0.6266611483401864,8,1,7,66.125,0.9382696385929302,29200,0.5202212073990649,0.5179195045335526,66.125
n_Xyl_HO_p_C7.wav,0.2709534774166746,-426.5362893670675,0.26865151547915644,0,11,5,-102.625,-1.6863989535702288,-64600,-0.9897904108656297,-1.0014750109140549,-102.625
n_Hn-ord-C3-pp.wav,0.6366871592198345,238.9129252262568,0.6403755772638745,6,0,10,56.75,0.7884573603642703,35300,0.5610141356688781,0.576994627017977,56.75
n_Va-nonvib-C5-pp.wav,0.47018278370615496,-91.63377145573094,0.47138364642597713,4,5,7,-8.875,-0.12516314295400605,-11300,-0.11941055154189022,-0.1145906408151236,-8.875
n_Cb-nonvib-C5-pp.wav,0.5099889512253912,9.258389382243497,0.5136528723726367,2,2,12,0.5,0.0,4300,0.0399611218496912,0.05462506840856383,0.5
n_Hn-ord-C5-pp.wav,0.6099653286530198,181.32069354092832,0.6100007407492046,5,0,11,47.375,0.6466271649250525,26200,0.44716648121632785,0.44731533174462473,47.375
n_Fl-ord-C7-mf.wav,0.3046274890656705,-390.977366859566,0.30759287342145675,2,12,2,-93.25,-1.466337068793427,-66900,-0.8253580061017103,-0.8113970467911932,-93.25
n_Xyl_HO_f_C8.wav,0.2565030948713299,-481.29381459940396,0.247770473124849,0,11,5,-102.625,-1.6863989535702288,-66000,-1.0642238730076283,-1.1105386932662171,-102.625
n_Va-nonvib-C5-ff.wav,0.5044822442072754,-19.6281723360405,0.5071602114384568,2,2,12,0.5,0.0,2400,0.01792945712205268,0.028642803830579874,0.5
n_Bn-mul-C#3_C3_C2_C#4-mf.wav,0.30722859226272836,-372.0759615667488,0.3039343491900098,1,11,4,-93.25,-1.466337068793427,-57600,-0.8131080150951677,-0.8286322602900118,-93.25
n_Tbn-pedal_tone-C1-f.wav,0.45690912369484715,-89.54735066857582,0.4586518535090363,2,4,10,-18.25,-0.25131442828090605,-11800,-0.17279214854816546,-0.16577116271147224,-18.25
n_Ob-flatt-C6-mf.wav,0.429968709893383,-117.15202302541718,0.42294474367033685,2,6,8,-37.0,-0.5108256237659907,-12500,-0.28197881589570983,-0.3106964858998379,-37.0
n_BKL_stac_mf1_C4.wav,0.5684066054407811,134.05737912552954,0.5733929143130966,5,2,9,28.625,0.3794896217049037,21300,0.27535308854487617,0.29570778048033525,28.625
n_Vn-ord-C7-pp.wav,0.334618068522595,-253.42060037089212,0.3342368975920626,1,10,5,-83.875,-1.2729656758128873,-41400,-0.6873714213773312,-0.6890838893848682,-83.875
n_Vn-pizz_lv-C7-pp.wav,0.3143573433716798,-331.1881365875686,0.31142659702105346,1,10,5,-83.875,-1.2729656758128873,-54000,-0.7798262082492778,-0.7934582585149615,-83.875
n_BKL-L_pA_sus_pp_C2.wav,0.7852953550159723,642.976069107047,0.8054859263259799,13,0,3,122.375,2.268683541318364,74600,1.2967965560310835,1.4209412118297255,122.375
n_ClBb-flatt-C6-ff.wav,0.3951553976465869,-206.70489408697253,0.39486159267304566,1,6,9,-46.375,-0.6466271649250525,-29400,-0.42569247012507955,-0.4269218991064561,-46.375
