sounds,Value,Elo,RW,Best,Worst,Unchosen,BestWorst,ABW,David,ValueLogit,RWLogit,BestWorstLogit
n_Vc-pont-C4-mf-2c.wav,0.699085960698633,647.3918914460094,0.7438123779877512,5,0,3,94.25,1.466337068793427,19000,0.8429490711061238,1.065878748380382,94.25
n_PFL_FLatter_f_C6.wav,0.5786294633867622,199.92723445235524,0.5975696568027946,3,1,4,38.0,0.5108256237659907,6900,0.3171497320386867,0.3953488359314548,38.0
n_Cb-pizz_lv-C3-pp.wav,0.34150063880990233,-505.66880519412797,0.30515964231460296,0,4,4,-74.5,-1.0986122886681098,-13700,-0.6566140014752023,-0.8228470609101268,-74.5
n_Tbn-flatt-C5-ff.wav,0.6961108703523324,595.0358648074875,0.7473603337731753,5,0,3,94.25,1.466337068793427,16800,0.8288460143525348,1.0845832139916294,94.25
n_Cb-pizz_lv-C2-mf.wav,0.27003522763065546,-686.6218253500368,0.21528900368392034,0,6,2,-112.0,-1.9459101490553135,-18800,-0.994443852756051,-1.29333416376026,-112.0
n_MA_ES_A-Ha_f_C7.wav,0.2875488963515927,-479.09559922116426,0.23858972552600488,0,6,2,-112.0,-1.9459101490553135,-13500,-0.9073183632867008,-1.1604268908081248,-112.0
n_MA_ES_A-So_f_C3.wav,0.34987184552499323,-360.45221328942785,0.3183846196763901,0,4,4,-74.5,-1.0986122886681098,-10400,-0.6196025723976024,-0.7612053925222512,-74.5
n_Vn-pizz_lv-C6-ff.wav,0.4238299019814064,-227.198916872597,0.4106370006892571,1,3,4,-37.0,-0.5108256237659907,-6100,-0.30707072599305535,-0.36133267722484735,-37.0
n_TpC-brassy-C5-ff.wav,0.5703235037736414,114.41764897169259,0.579278527988827,2,0,6,38.0,0.5108256237659907,4600,0.28317115912801977,0.3198123839070149,38.0
n_Fl-ord-C5-ff.wav,0.5691659030877629,73.24175603441508,0.5793936292640828,2,0,6,38.0,0.5108256237659907,3800,0.2784488711594111,0.3202846799383223,38.0
n_Ob-mul-C6+_D#5+_A#4-f.wav,0.5035519004026213,54.282905555101976,0.5076120611959049,2,2,4,0.5,0.0,1100,0.014207840608457572,0.030450597480311294,0.5
n_TpC-ord-C6-pp.wav,0.5882000066082554,322.915525553964,0.6194044923388261,2,0,6,38.0,0.5108256237659907,7000,0.3565292588081589,0.48702136875444163,38.0
n_TpC-ord-C5-pp.wav,0.5193288248998735,-4.616583651257175,0.5091850087523776,3,2,3,19.25,0.25131442828090617,700,0.07735384785545779,0.03674416858046828,19.25
n_Fl-flatt-C4-pp.wav,0.7202203621956661,557.5151526859925,0.7631948356740977,6,0,2,113.0,1.9459101490553132,18000,0.9455549383144806,1.1702756418560316,113.0
n_MA_ES_A-Ha_p_C5.wav,0.2795229251359014,-593.5678184824388,0.2319506864717217,0,6,2,-112.0,-1.9459101490553135,-17800,-0.9468292853782497,-1.1973291506485109,-112.0
n_Cb-pizz_lv-C4-pp.wav,0.3514032428498046,-378.7238432137203,0.320683717191337,0,4,4,-74.5,-1.0986122886681098,-12100,-0.6128767900102022,-0.7506314931934529,-74.5
n_Cb-pizz_bartok-C3-ff.wav,0.4997074446644716,-44.437214434603625,0.5007809148657975,1,1,6,0.5,0.0,-100,-0.0011702214756572353,0.003123662003053691,0.5
n_Hp-ord-C2-ff.wav,0.508071616103182,54.75691764252039,0.5149327750528402,1,1,6,0.5,0.0,1800,0.03228926951136294,0.059748868794731264,0.5
n_Xyl_HO_p_C7.wav,0.3792259555786515,-304.2903065342883,0.3533484306137591,0,3,5,-55.75,-0.7884573603642702,-10000,-0.49283494181233023,-0.6043529911294679,-55.75
n_Hn-ord-C3-pp.wav,0.48203294523014795,49.905010985597336,0.49928862989615125,1,2,5,-18.25,-0.25131442828090605,400,-0.07189917659180077,-0.0028454823353281835,-18.25
