sounds,Value,Elo,RW,Best,Worst,Unchosen,BestWorst,ABW,David,ValueLogit,RWLogit,BestWorstLogit
n_Vc-pont-C4-mf-2c.wav,0.43237089183783484,-113.41557860179499,0.4340702736636286,1,3,4,-37.0,-0.5108256237659907,-5000,-0.2721844610247601,-0.26526347020201346,-37.0
n_PFL_FLatter_f_C6.wav,0.47254216133113136,-60.147706087050274,0.4768934280612707,2,3,3,-18.25,-0.25131442828090605,-2100,-0.10994196217838015,-0.09249216907299145,-18.25
n_Cb-pizz_lv-C3-pp.wav,0.706661747498799,638.5110395627714,0.7647284512669688,5,0,3,94.25,1.466337068793427,19100,0.8792257293331273,1.1787804315864387,94.25
n_Cb-pizz_lv-C2-mf.wav,0.7736144468842613,896.3803549165813,0.8534625886172597,7,0,1,131.75,2.70805020110221,25400,1.2288340858741977,1.76202094471418,131.75
n_Tbn-flatt-C5-ff.wav,0.4074538709108377,-212.21222470707548,0.40196873517682297,1,4,3,-55.75,-0.7884573603642702,-5000,-0.37450099892706246,-0.39726872249441747,-55.75
n_MA_ES_A-So_f_C3.wav,0.6767297323433077,328.2738360847337,0.7206077158163199,5,0,3,94.25,1.466337068793427,12500,0.7387832642117447,0.9474780749670523,94.25
n_MA_ES_A-Ha_f_C7.wav,0.47055285445373063,-25.36044359208704,0.47899028007534333,1,2,5,-18.25,-0.25131442828090605,-1900,-0.11792505101191576,-0.08408839277792367,-18.25
n_Vn-pizz_lv-C6-ff.wav,0.3516017360945945,-343.28197141408305,0.3324629505310724,0,4,4,-74.5,-1.0986122886681098,-12000,-0.6120060088556248,-0.6970664666431885,-74.5
n_TpC-brassy-C5-ff.wav,0.34662806145333924,-392.1103654213179,0.31907053472939745,0,4,4,-74.5,-1.0986122886681098,-12100,-0.6338942153490666,-0.7580465352109377,-74.5
n_Fl-ord-C5-ff.wav,0.5685378874936314,117.34420237597696,0.5805410570074964,3,1,4,38.0,0.5108256237659907,5100,0.27588825312597454,0.3249948757849873,38.0
n_Ob-mul-C6+_D#5+_A#4-f.wav,0.35196542225770877,-403.6626684879008,0.32504835211330396,1,5,2,-74.5,-1.0986122886681098,-12700,-0.6104111170914769,-0.7306671085493622,-74.5
n_TpC-ord-C6-pp.wav,0.4698990201037285,-99.59519347891391,0.4753191671059706,2,3,3,-18.25,-0.25131442828090605,-2900,-0.12054969572694094,-0.09880363123842098,-18.25
